# Label,Order,Size,Colour,x,y,Level 0,Level 1,Level 2
E16 2GD,,1,,543697,179855,E,  E16 ,   E16 2   
E16 2GE,,1,,543706,179906,E,  E16 ,   E16 2   
E16 2GF,,1,,543727,179913,E,  E16 ,   E16 2   
E16 2HB,,1,,541947,179972,E,  E16 ,   E16 2   
E16 2HD,,1,,541909,179952,E,  E16 ,   E16 2   
E16 2HJ,,1,,542518,180135,E,  E16 ,   E16 2   
E16 2HL,,1,,542502,180078,E,  E16 ,   E16 2   
E16 2HN,,1,,542573,180141,E,  E16 ,   E16 2   
E16 2HP,,1,,541257,180033,E,  E16 ,   E16 2   
E16 2HR,,1,,542683,180096,E,  E16 ,   E16 2   
E16 2HT,,1,,542751,180089,E,  E16 ,   E16 2   
E16 2HX,,1,,542815,180091,E,  E16 ,   E16 2   
E16 2HZ,,1,,542871,180081,E,  E16 ,   E16 2   
E16 2JA,,1,,543247,179907,E,  E16 ,   E16 2   
E16 2JB,,1,,542964,179993,E,  E16 ,   E16 2   
E16 2JD,,1,,543290,179907,E,  E16 ,   E16 2   
E16 2JE,,1,,543069,180075,E,  E16 ,   E16 2   
E16 2JF,,1,,543252,180054,E,  E16 ,   E16 2   
E16 2JG,,1,,543247,179907,E,  E16 ,   E16 2   
E16 2JH,,1,,543158,179980,E,  E16 ,   E16 2   
E16 2JJ,,1,,543298,179881,E,  E16 ,   E16 2   
E16 2JL,,1,,543270,179950,E,  E16 ,   E16 2   
E16 2JP,,1,,542563,180116,E,  E16 ,   E16 2   
E16 2JR,,1,,542619,180093,E,  E16 ,   E16 2   
E16 2JS,,1,,543181,179916,E,  E16 ,   E16 2   
E16 2JY,,1,,542998,180014,E,  E16 ,   E16 2   
E16 2JZ,,1,,542938,180096,E,  E16 ,   E16 2   
E16 2LA,,1,,542929,180024,E,  E16 ,   E16 2   
E16 2LB,,1,,542929,180024,E,  E16 ,   E16 2   
E16 2LD,,1,,543028,180099,E,  E16 ,   E16 2   
E16 2LE,,1,,543149,180040,E,  E16 ,   E16 2   
E16 2LF,,1,,543149,180040,E,  E16 ,   E16 2   
E16 2LG,,1,,543198,180031,E,  E16 ,   E16 2   
E16 2LH,,1,,543324,180013,E,  E16 ,   E16 2   
E16 2LJ,,1,,543267,180017,E,  E16 ,   E16 2   
E16 2LL,,1,,543326,180038,E,  E16 ,   E16 2   
E16 2LN,,1,,543338,180015,E,  E16 ,   E16 2   
E16 2LP,,1,,543379,180014,E,  E16 ,   E16 2   
E16 2LQ,,1,,543198,180031,E,  E16 ,   E16 2   
E16 2LR,,1,,543365,180075,E,  E16 ,   E16 2   
E16 2LS,,1,,543405,180053,E,  E16 ,   E16 2   
E16 2LT,,1,,543394,179969,E,  E16 ,   E16 2   
E16 2LU,,1,,543430,180021,E,  E16 ,   E16 2   
E16 2LW,,1,,543346,179976,E,  E16 ,   E16 2   
E16 2LX,,1,,543446,179974,E,  E16 ,   E16 2   
E16 2LY,,1,,543482,180029,E,  E16 ,   E16 2   
E16 2LZ,,1,,543497,179994,E,  E16 ,   E16 2   
E16 2NA,,1,,543533,180038,E,  E16 ,   E16 2   
E16 2NB,,1,,543549,179989,E,  E16 ,   E16 2   
E16 2ND,,1,,543583,180045,E,  E16 ,   E16 2   
E16 2NE,,1,,543630,180031,E,  E16 ,   E16 2   
E16 2NF,,1,,543572,180076,E,  E16 ,   E16 2   
E16 2NG,,1,,543682,180055,E,  E16 ,   E16 2   
E16 2NH,,1,,543748,179957,E,  E16 ,   E16 2   
E16 2NJ,,1,,543726,180049,E,  E16 ,   E16 2   
E16 2NL,,1,,543501,179951,E,  E16 ,   E16 2   
E16 2NN,,1,,543072,180112,E,  E16 ,   E16 2   
E16 2NQ,,1,,542808,180016,E,  E16 ,   E16 2   
E16 2NU,,1,,543705,180075,E,  E16 ,   E16 2   
E16 2NW,,1,,543747,179878,E,  E16 ,   E16 2   
E16 2NX,,1,,543771,179981,E,  E16 ,   E16 2   
E16 2PB,,1,,542496,180197,E,  E16 ,   E16 2   
E16 2PD,,1,,542995,180192,E,  E16 ,   E16 2   
E16 2PJ,,1,,541718,180403,E,  E16 ,   E16 2   
E16 2QD,,1,,542029,180823,E,  E16 ,   E16 2   
E16 2QJ,,1,,544130,180630,E,  E16 ,   E16 2   
E16 2QL,,1,,544035,180715,E,  E16 ,   E16 2   
E16 2QN,,1,,544016,180701,E,  E16 ,   E16 2   
E16 2QQ,,1,,542237,180340,E,  E16 ,   E16 2   
E16 2QS,,1,,543972,180689,E,  E16 ,   E16 2   
E16 2QT,,1,,541765,180730,E,  E16 ,   E16 2   
E16 2QY,,1,,544173,180472,E,  E16 ,   E16 2   
E16 2RB,,1,,543438,180709,E,  E16 ,   E16 2   
E16 2RD,,1,,543391,180748,E,  E16 ,   E16 2   
E16 2RG,,1,,543970,180133,E,  E16 ,   E16 2   
E16 2RH,,1,,543833,179995,E,  E16 ,   E16 2   
E16 2RJ,,1,,543819,180045,E,  E16 ,   E16 2   
E16 2RL,,1,,543942,180051,E,  E16 ,   E16 2   
E16 2RQ,,1,,543957,180089,E,  E16 ,   E16 2   
E16 2RR,,1,,543865,180128,E,  E16 ,   E16 2   
E16 2RS,,1,,543900,180152,E,  E16 ,   E16 2   
E16 2RT,,1,,543899,180023,E,  E16 ,   E16 2   
E16 2RU,,1,,544017,180070,E,  E16 ,   E16 2   
E16 2RX,,1,,543981,180018,E,  E16 ,   E16 2   
E16 2RY,,1,,543888,179966,E,  E16 ,   E16 2   
E16 2RZ,,1,,543851,179933,E,  E16 ,   E16 2   
E16 2SB,,1,,541105,180024,E,  E16 ,   E16 2   
E16 2SD,,1,,541107,179954,E,  E16 ,   E16 2   
E16 2SE,,1,,541112,179884,E,  E16 ,   E16 2   
E16 2SF,,1,,541142,179796,E,  E16 ,   E16 2   
E16 2SN,,1,,544039,180108,E,  E16 ,   E16 2   
E16 2SP,,1,,544004,180005,E,  E16 ,   E16 2   
E16 2SR,,1,,543851,179933,E,  E16 ,   E16 2   
E16 2ST,,1,,543803,179913,E,  E16 ,   E16 2   
E16 2SW,,1,,544017,180070,E,  E16 ,   E16 2   
E16 3AA,,1,,540231,180945,E,  E16 ,   E16 3   
E16 3AB,,1,,540321,180964,E,  E16 ,   E16 3   
E16 3AD,,1,,540407,181005,E,  E16 ,   E16 3   
E16 3AE,,1,,540325,181049,E,  E16 ,   E16 3   
E16 3AF,,1,,540236,181023,E,  E16 ,   E16 3   
E16 3AG,,1,,540312,181073,E,  E16 ,   E16 3   
E16 3AH,,1,,540540,180998,E,  E16 ,   E16 3   
E16 3AL,,1,,540531,180972,E,  E16 ,   E16 3   
E16 3AN,,1,,540627,180992,E,  E16 ,   E16 3   
E16 3AP,,1,,540602,181068,E,  E16 ,   E16 3   
E16 3AQ,,1,,540452,181064,E,  E16 ,   E16 3   
E16 3AR,,1,,540656,181040,E,  E16 ,   E16 3   
E16 3AS,,1,,540657,181028,E,  E16 ,   E16 3   
E16 3AT,,1,,540728,181027,E,  E16 ,   E16 3   
E16 3AU,,1,,540824,181025,E,  E16 ,   E16 3   
E16 3AW,,1,,540530,181043,E,  E16 ,   E16 3   
E16 3AY,,1,,540730,181111,E,  E16 ,   E16 3   
E16 3AZ,,1,,540832,181060,E,  E16 ,   E16 3   
E16 3BD,,1,,540477,181121,E,  E16 ,   E16 3   
E16 3BE,,1,,540600,181120,E,  E16 ,   E16 3   
E16 3BT,,1,,540289,180917,E,  E16 ,   E16 3   
E16 3BU,,1,,540568,180949,E,  E16 ,   E16 3   
E16 3BX,,1,,540759,180940,E,  E16 ,   E16 3   
E16 3BY,,1,,540759,180940,E,  E16 ,   E16 3   
E16 3BZ,,1,,540882,180977,E,  E16 ,   E16 3   
E16 3DA,,1,,541173,181182,E,  E16 ,   E16 3   
E16 3DJ,,1,,541128,181082,E,  E16 ,   E16 3   
E16 3DL,,1,,541122,181031,E,  E16 ,   E16 3   
E16 3DN,,1,,540879,181086,E,  E16 ,   E16 3   
E16 3DP,,1,,541139,181166,E,  E16 ,   E16 3   
E16 3DR,,1,,540935,181078,E,  E16 ,   E16 3   
E16 3DS,,1,,541042,181053,E,  E16 ,   E16 3   
E16 3DT,,1,,541025,181159,E,  E16 ,   E16 3   
E16 3DU,,1,,540949,181185,E,  E16 ,   E16 3   
E16 3DW,,1,,540898,181125,E,  E16 ,   E16 3   
E16 3DX,,1,,541297,181245,E,  E16 ,   E16 3   
E16 3DY,,1,,541272,181269,E,  E16 ,   E16 3   
E16 3DZ,,1,,541193,181280,E,  E16 ,   E16 3   
E16 3EA,,1,,541181,181357,E,  E16 ,   E16 3   
E16 3EB,,1,,541109,181341,E,  E16 ,   E16 3   
E16 3EE,,1,,540569,181265,E,  E16 ,   E16 3   
E16 3EF,,1,,540510,181262,E,  E16 ,   E16 3   
E16 3EG,,1,,540474,181261,E,  E16 ,   E16 3   
E16 3EJ,,1,,540509,181286,E,  E16 ,   E16 3   
E16 3EL,,1,,540421,181103,E,  E16 ,   E16 3   
E16 3EQ,,1,,540398,181267,E,  E16 ,   E16 3   
E16 3ET,,1,,541781,181109,E,  E16 ,   E16 3   
E16 3EX,,1,,541550,181159,E,  E16 ,   E16 3   
E16 3EY,,1,,541379,181202,E,  E16 ,   E16 3   
E16 3EZ,,1,,541579,181196,E,  E16 ,   E16 3   
E16 3GZ,,1,,540891,181237,E,  E16 ,   E16 3   
E16 3HA,,1,,541692,181150,E,  E16 ,   E16 3   
E16 3HD,,1,,541456,181274,E,  E16 ,   E16 3   
E16 3HE,,1,,541563,181067,E,  E16 ,   E16 3   
E16 3HJ,,1,,541450,181225,E,  E16 ,   E16 3   
E16 3HL,,1,,541558,181130,E,  E16 ,   E16 3   
E16 3HN,,1,,541264,181173,E,  E16 ,   E16 3   
E16 3HP,,1,,541591,181219,E,  E16 ,   E16 3   
E16 3HR,,1,,541523,181266,E,  E16 ,   E16 3   
E16 3HS,,1,,541306,181070,E,  E16 ,   E16 3   
E16 3HT,,1,,541306,181070,E,  E16 ,   E16 3   
E16 3HU,,1,,541484,181260,E,  E16 ,   E16 3   
E16 3HX,,1,,541196,181158,E,  E16 ,   E16 3   
E16 3HY,,1,,541695,181084,E,  E16 ,   E16 3   
E16 3HZ,,1,,541668,181075,E,  E16 ,   E16 3   
E16 3JA,,1,,541633,181102,E,  E16 ,   E16 3   
E16 3JB,,1,,541637,181152,E,  E16 ,   E16 3   
E16 3JH,,1,,541055,181363,E,  E16 ,   E16 3   
E16 3JJ,,1,,541054,181486,E,  E16 ,   E16 3   
E16 3JL,,1,,541099,181544,E,  E16 ,   E16 3   
E16 3JN,,1,,541118,181605,E,  E16 ,   E16 3   
E16 3JP,,1,,541102,181341,E,  E16 ,   E16 3   
E16 3JR,,1,,541163,181384,E,  E16 ,   E16 3   
E16 3JS,,1,,541411,181542,E,  E16 ,   E16 3   
E16 3JT,,1,,541152,181460,E,  E16 ,   E16 3   
E16 3JU,,1,,541146,181522,E,  E16 ,   E16 3   
E16 3JX,,1,,541149,181551,E,  E16 ,   E16 3   
E16 3JY,,1,,541151,181675,E,  E16 ,   E16 3   
E16 3JZ,,1,,541278,181673,E,  E16 ,   E16 3   
E16 3LA,,1,,541270,181726,E,  E16 ,   E16 3   
E16 3LB,,1,,541402,181758,E,  E16 ,   E16 3   
E16 3LD,,1,,541516,181657,E,  E16 ,   E16 3   
E16 3LE,,1,,541448,181654,E,  E16 ,   E16 3   
E16 3LF,,1,,541556,181680,E,  E16 ,   E16 3   
E16 3LG,,1,,541490,181800,E,  E16 ,   E16 3   
E16 3LJ,,1,,541557,181831,E,  E16 ,   E16 3   
E16 3LL,,1,,541444,181827,E,  E16 ,   E16 3   
E16 3LN,,1,,541442,181851,E,  E16 ,   E16 3   
E16 3LP,,1,,541405,181566,E,  E16 ,   E16 3   
E16 3LQ,,1,,541536,181751,E,  E16 ,   E16 3   
E16 3LR,,1,,541386,181621,E,  E16 ,   E16 3   
E16 3LS,,1,,541336,181562,E,  E16 ,   E16 3   
E16 3LT,,1,,541349,181465,E,  E16 ,   E16 3   
E16 3LU,,1,,541439,181495,E,  E16 ,   E16 3   
E16 3LW,,1,,541304,181760,E,  E16 ,   E16 3   
E16 3LX,,1,,541200,181615,E,  E16 ,   E16 3   
E16 3LY,,1,,541313,181642,E,  E16 ,   E16 3   
E16 3LZ,,1,,541418,181697,E,  E16 ,   E16 3   
E16 3NA,,1,,540635,181244,E,  E16 ,   E16 3   
E16 3NB,,1,,540896,181317,E,  E16 ,   E16 3   
E16 3NE,,1,,540975,181215,E,  E16 ,   E16 3   
E16 3NF,,1,,541032,181260,E,  E16 ,   E16 3   
E16 3NG,,1,,540837,181251,E,  E16 ,   E16 3   
E16 3NH,,1,,540944,181249,E,  E16 ,   E16 3   
E16 3NJ,,1,,540992,181314,E,  E16 ,   E16 3   
E16 3NL,,1,,540994,181353,E,  E16 ,   E16 3   
E16 3NN,,1,,540746,181303,E,  E16 ,   E16 3   
E16 3NP,,1,,540695,181218,E,  E16 ,   E16 3   
E16 3NQ,,1,,540977,181283,E,  E16 ,   E16 3   
E16 3NR,,1,,540906,181393,E,  E16 ,   E16 3   
E16 3NS,,1,,540894,181363,E,  E16 ,   E16 3   
E16 3NT,,1,,540915,181427,E,  E16 ,   E16 3   
E16 3NU,,1,,540726,181423,E,  E16 ,   E16 3   
E16 3NX,,1,,540759,181393,E,  E16 ,   E16 3   
E16 3PA,,1,,540591,181263,E,  E16 ,   E16 3   
E16 3PB,,1,,540767,181559,E,  E16 ,   E16 3   
E16 3PD,,1,,540581,181606,E,  E16 ,   E16 3   
E16 3PF,,1,,540695,181473,E,  E16 ,   E16 3   
E16 3PG,,1,,540568,181722,E,  E16 ,   E16 3   
E16 3PH,,1,,540599,181383,E,  E16 ,   E16 3   
E16 3PJ,,1,,540600,181114,E,  E16 ,   E16 3   
E16 3PL,,1,,540572,181164,E,  E16 ,   E16 3   
E16 3PP,,1,,540608,181551,E,  E16 ,   E16 3   
E16 3PS,,1,,540890,181488,E,  E16 ,   E16 3   
E16 3PT,,1,,540962,181469,E,  E16 ,   E16 3   
E16 3PU,,1,,540839,181443,E,  E16 ,   E16 3   
E16 3PX,,1,,540798,181468,E,  E16 ,   E16 3   
E16 3PY,,1,,540579,181638,E,  E16 ,   E16 3   
E16 3QA,,1,,540147,180995,E,  E16 ,   E16 3   
E16 3QB,,1,,540338,181120,E,  E16 ,   E16 3   
E16 3QD,,1,,540330,181162,E,  E16 ,   E16 3   
E16 3QH,,1,,540519,181312,E,  E16 ,   E16 3   
E16 3QJ,,1,,540167,181095,E,  E16 ,   E16 3   
E16 3QL,,1,,540569,181329,E,  E16 ,   E16 3   
E16 3QN,,1,,540451,181217,E,  E16 ,   E16 3   
E16 3QR,,1,,540535,181446,E,  E16 ,   E16 3   
E16 3QS,,1,,540530,181377,E,  E16 ,   E16 3   
E16 3QT,,1,,540531,181414,E,  E16 ,   E16 3   
E16 3QU,,1,,540405,181725,E,  E16 ,   E16 3   
E16 3QW,,1,,540445,181153,E,  E16 ,   E16 3   
E16 3RA,,1,,540446,181328,E,  E16 ,   E16 3   
E16 3RE,,1,,542024,181056,E,  E16 ,   E16 3   
E16 3RF,,1,,542003,181081,E,  E16 ,   E16 3   
E16 3RG,,1,,541830,180988,E,  E16 ,   E16 3   
E16 3RH,,1,,541329,181309,E,  E16 ,   E16 3   
E16 3RJ,,1,,541302,181391,E,  E16 ,   E16 3   
E16 3RL,,1,,541345,181434,E,  E16 ,   E16 3   
E16 3RN,,1,,541251,181589,E,  E16 ,   E16 3   
E16 3RP,,1,,541229,181494,E,  E16 ,   E16 3   
E16 3RR,,1,,541258,181448,E,  E16 ,   E16 3   
E16 3RS,,1,,541198,181566,E,  E16 ,   E16 3   
E16 3RT,,1,,541235,181429,E,  E16 ,   E16 3   
E16 3RU,,1,,541406,181405,E,  E16 ,   E16 3   
E16 3RW,,1,,541316,181560,E,  E16 ,   E16 3   
E16 3RX,,1,,541755,181779,E,  E16 ,   E16 3   
E16 3RY,,1,,541226,181552,E,  E16 ,   E16 3   
E16 3RZ,,1,,541302,181481,E,  E16 ,   E16 3   
E16 3SA,,1,,540688,181137,E,  E16 ,   E16 3   
E16 3SB,,1,,540785,181209,E,  E16 ,   E16 3   
E16 3SD,,1,,540986,181502,E,  E16 ,   E16 3   
E16 3SE,,1,,540752,181152,E,  E16 ,   E16 3   
E16 3SF,,1,,540830,181191,E,  E16 ,   E16 3   
E16 3SG,,1,,540693,181330,E,  E16 ,   E16 3   
E16 3SH,,1,,540686,181410,E,  E16 ,   E16 3   
E16 3SJ,,1,,541017,181495,E,  E16 ,   E16 3   
E16 3SL,,1,,540705,181449,E,  E16 ,   E16 3   
E16 3SN,,1,,541766,181804,E,  E16 ,   E16 3   
E16 3SP,,1,,541732,181930,E,  E16 ,   E16 3   
E16 3SQ,,1,,540676,181351,E,  E16 ,   E16 3   
E16 3SR,,1,,541673,181925,E,  E16 ,   E16 3   
E16 3SS,,1,,541603,181905,E,  E16 ,   E16 3   
E16 3ST,,1,,541592,181851,E,  E16 ,   E16 3   
E16 3SU,,1,,541670,181820,E,  E16 ,   E16 3   
E16 3SW,,1,,541770,181882,E,  E16 ,   E16 3   
E16 3SZ,,1,,541616,181701,E,  E16 ,   E16 3   
E16 3TA,,1,,541699,181688,E,  E16 ,   E16 3   
E16 3TB,,1,,541758,181636,E,  E16 ,   E16 3   
E16 3TD,,1,,541705,181575,E,  E16 ,   E16 3   
E16 3TE,,1,,541730,181596,E,  E16 ,   E16 3   
E16 3TF,,1,,541634,181601,E,  E16 ,   E16 3   
E16 3TG,,1,,541664,181605,E,  E16 ,   E16 3   
E16 3TH,,1,,541675,181532,E,  E16 ,   E16 3   
E16 3TJ,,1,,541645,181460,E,  E16 ,   E16 3   
E16 3TL,,1,,541703,181416,E,  E16 ,   E16 3   
E16 3TN,,1,,541709,181438,E,  E16 ,   E16 3   
E16 3TP,,1,,541766,181541,E,  E16 ,   E16 3   
E16 3TQ,,1,,541643,181534,E,  E16 ,   E16 3   
E16 3TR,,1,,541949,181160,E,  E16 ,   E16 3   
E16 3TS,,1,,542020,181135,E,  E16 ,   E16 3   
E16 3TT,,1,,541924,181204,E,  E16 ,   E16 3   
E16 3TU,,1,,541930,181098,E,  E16 ,   E16 3   
E16 3TW,,1,,541777,181448,E,  E16 ,   E16 3   
E16 3TY,,1,,541833,181139,E,  E16 ,   E16 3   
E16 3TZ,,1,,541870,181224,E,  E16 ,   E16 3   
E16 3UB,,1,,541583,181596,E,  E16 ,   E16 3   
E16 3UD,,1,,541595,181558,E,  E16 ,   E16 3   
E16 4AA,,1,,540088,181809,E,  E16 ,   E16 4   
E16 4AB,,1,,540202,181792,E,  E16 ,   E16 4   
E16 4AD,,1,,540220,181832,E,  E16 ,   E16 4   
E16 4AE,,1,,540283,181795,E,  E16 ,   E16 4   
E16 4AF,,1,,540379,181828,E,  E16 ,   E16 4   
E16 4AG,,1,,540396,181805,E,  E16 ,   E16 4   
E16 4AH,,1,,540372,181876,E,  E16 ,   E16 4   
E16 4AJ,,1,,540227,181861,E,  E16 ,   E16 4   
E16 4AL,,1,,540238,181891,E,  E16 ,   E16 4   
E16 4AN,,1,,540374,181893,E,  E16 ,   E16 4   
E16 4AP,,1,,540254,181915,E,  E16 ,   E16 4   
E16 4AQ,,1,,540377,181846,E,  E16 ,   E16 4   
E16 4AR,,1,,540238,181933,E,  E16 ,   E16 4   
E16 4AS,,1,,540156,181879,E,  E16 ,   E16 4   
E16 4AT,,1,,540293,181946,E,  E16 ,   E16 4   
E16 4AU,,1,,540396,181952,E,  E16 ,   E16 4   
E16 4AW,,1,,540371,181922,E,  E16 ,   E16 4   
E16 4AX,,1,,540401,181977,E,  E16 ,   E16 4   
E16 4AY,,1,,540308,181970,E,  E16 ,   E16 4   
E16 4AZ,,1,,540312,182059,E,  E16 ,   E16 4   
E16 4BA,,1,,540334,182039,E,  E16 ,   E16 4   
E16 4BB,,1,,540361,181995,E,  E16 ,   E16 4   
E16 4BD,,1,,540437,182032,E,  E16 ,   E16 4   
E16 4BE,,1,,540404,182026,E,  E16 ,   E16 4   
E16 4BG,,1,,540467,181917,E,  E16 ,   E16 4   
E16 4DB,,1,,540003,181832,E,  E16 ,   E16 4   
E16 4DD,,1,,539914,181848,E,  E16 ,   E16 4   
E16 4DE,,1,,539887,181784,E,  E16 ,   E16 4   
E16 4DF,,1,,539996,181797,E,  E16 ,   E16 4   
E16 4DH,,1,,540134,181957,E,  E16 ,   E16 4   
E16 4DJ,,1,,540107,181862,E,  E16 ,   E16 4   
E16 4DL,,1,,540115,181887,E,  E16 ,   E16 4   
E16 4DN,,1,,540080,181938,E,  E16 ,   E16 4   
E16 4DP,,1,,540189,182053,E,  E16 ,   E16 4   
E16 4DR,,1,,540126,181983,E,  E16 ,   E16 4   
E16 4DS,,1,,540146,181928,E,  E16 ,   E16 4   
E16 4DT,,1,,539863,181817,E,  E16 ,   E16 4   
E16 4DU,,1,,540068,181980,E,  E16 ,   E16 4   
E16 4DW,,1,,540143,182026,E,  E16 ,   E16 4   
E16 4ED,,1,,540875,181781,E,  E16 ,   E16 4   
E16 4EG,,1,,540342,181778,E,  E16 ,   E16 4   
E16 4EQ,,1,,540774,181797,E,  E16 ,   E16 4   
E16 4ES,,1,,538909,181740,E,  E16 ,   E16 4   
E16 4ET,,1,,539048,181996,E,  E16 ,   E16 4   
E16 4HB,,1,,539497,181647,E,  E16 ,   E16 4   
E16 4HF,,1,,539538,181713,E,  E16 ,   E16 4   
E16 4HH,,1,,539938,181971,E,  E16 ,   E16 4   
E16 4HJ,,1,,539943,182022,E,  E16 ,   E16 4   
E16 4HL,,1,,539802,181964,E,  E16 ,   E16 4   
E16 4HN,,1,,539745,181938,E,  E16 ,   E16 4   
E16 4HP,,1,,539734,181893,E,  E16 ,   E16 4   
E16 4HQ,,1,,539710,181798,E,  E16 ,   E16 4   
E16 4HR,,1,,539693,182107,E,  E16 ,   E16 4   
E16 4HS,,1,,539658,182201,E,  E16 ,   E16 4   
E16 4HT,,1,,539593,182218,E,  E16 ,   E16 4   
E16 4HU,,1,,539685,182248,E,  E16 ,   E16 4   
E16 4HX,,1,,539604,182304,E,  E16 ,   E16 4   
E16 4HY,,1,,539645,182278,E,  E16 ,   E16 4   
E16 4JH,,1,,539735,181879,E,  E16 ,   E16 4   
E16 4JJ,,1,,539680,181952,E,  E16 ,   E16 4   
E16 4JL,,1,,539581,182064,E,  E16 ,   E16 4   
E16 4JP,,1,,539763,182195,E,  E16 ,   E16 4   
E16 4JR,,1,,539809,182162,E,  E16 ,   E16 4   
E16 4JS,,1,,539765,182265,E,  E16 ,   E16 4   
E16 4JT,,1,,539797,182342,E,  E16 ,   E16 4   
E16 4JU,,1,,539945,182365,E,  E16 ,   E16 4   
E16 4JW,,1,,539620,182134,E,  E16 ,   E16 4   
E16 4JX,,1,,539814,182255,E,  E16 ,   E16 4   
E16 4JZ,,1,,539882,182249,E,  E16 ,   E16 4   
E16 4LA,,1,,539709,182499,E,  E16 ,   E16 4   
E16 4LB,,1,,539682,182385,E,  E16 ,   E16 4   
E16 4LD,,1,,539725,182216,E,  E16 ,   E16 4   
E16 4LE,,1,,539692,182310,E,  E16 ,   E16 4   
E16 4LF,,1,,539717,182082,E,  E16 ,   E16 4   
E16 4LG,,1,,539829,182587,E,  E16 ,   E16 4   
E16 4LL,,1,,539676,182449,E,  E16 ,   E16 4   
E16 4LU,,1,,539380,181807,E,  E16 ,   E16 4   
E16 4LX,,1,,539411,181830,E,  E16 ,   E16 4   
E16 4NA,,1,,539560,182091,E,  E16 ,   E16 4   
E16 4NB,,1,,539528,182090,E,  E16 ,   E16 4   
E16 4ND,,1,,539556,182278,E,  E16 ,   E16 4   
E16 4NE,,1,,539541,182211,E,  E16 ,   E16 4   
E16 4NF,,1,,539505,182122,E,  E16 ,   E16 4   
E16 4NG,,1,,539420,182098,E,  E16 ,   E16 4   
E16 4NH,,1,,539356,182192,E,  E16 ,   E16 4   
E16 4NJ,,1,,539475,182194,E,  E16 ,   E16 4   
E16 4NL,,1,,539471,182248,E,  E16 ,   E16 4   
E16 4NN,,1,,539333,182263,E,  E16 ,   E16 4   
E16 4NP,,1,,539559,182453,E,  E16 ,   E16 4   
E16 4NQ,,1,,539386,182194,E,  E16 ,   E16 4   
E16 4NR,,1,,539622,182537,E,  E16 ,   E16 4   
E16 4NS,,1,,539620,182444,E,  E16 ,   E16 4   
E16 4NT,,1,,539612,182348,E,  E16 ,   E16 4   
E16 4NU,,1,,539527,182430,E,  E16 ,   E16 4   
E16 4NW,,1,,539361,182263,E,  E16 ,   E16 4   
E16 4NX,,1,,539405,182458,E,  E16 ,   E16 4   
E16 4NY,,1,,539439,182142,E,  E16 ,   E16 4   
E16 4NZ,,1,,539322,182195,E,  E16 ,   E16 4   
E16 4PA,,1,,539328,181672,E,  E16 ,   E16 4   
E16 4PB,,1,,539344,182461,E,  E16 ,   E16 4   
E16 4PD,,1,,539368,182435,E,  E16 ,   E16 4   
E16 4PE,,1,,539404,182413,E,  E16 ,   E16 4   
E16 4PF,,1,,539495,182456,E,  E16 ,   E16 4   
E16 4PG,,1,,539263,182426,E,  E16 ,   E16 4   
E16 4PJ,,1,,539610,181891,E,  E16 ,   E16 4   
E16 4PL,,1,,539668,181854,E,  E16 ,   E16 4   
E16 4PN,,1,,539570,181865,E,  E16 ,   E16 4   
E16 4PP,,1,,539433,181763,E,  E16 ,   E16 4   
E16 4PQ,,1,,539203,182427,E,  E16 ,   E16 4   
E16 4PR,,1,,539616,181975,E,  E16 ,   E16 4   
E16 4PS,,1,,539510,181839,E,  E16 ,   E16 4   
E16 4PT,,1,,539195,182426,E,  E16 ,   E16 4   
E16 4PU,,1,,539478,181834,E,  E16 ,   E16 4   
E16 4PW,,1,,539541,181864,E,  E16 ,   E16 4   
E16 4PX,,1,,539535,181777,E,  E16 ,   E16 4   
E16 4PZ,,1,,539663,182011,E,  E16 ,   E16 4   
E16 4QA,,1,,539780,181887,E,  E16 ,   E16 4   
E16 4QB,,1,,539875,181926,E,  E16 ,   E16 4   
E16 4QD,,1,,539857,181967,E,  E16 ,   E16 4   
E16 4QE,,1,,539487,181767,E,  E16 ,   E16 4   
E16 4QH,,1,,539602,182012,E,  E16 ,   E16 4   
E16 4QJ,,1,,539504,181706,E,  E16 ,   E16 4   
E16 4QL,,1,,539486,181662,E,  E16 ,   E16 4   
E16 4QP,,1,,539233,182033,E,  E16 ,   E16 4   
E16 4QR,,1,,539242,181970,E,  E16 ,   E16 4   
E16 4QW,,1,,539290,181828,E,  E16 ,   E16 4   
E16 4QY,,1,,539266,181998,E,  E16 ,   E16 4   
E16 4RB,,1,,539354,181821,E,  E16 ,   E16 4   
E16 4RF,,1,,539416,182071,E,  E16 ,   E16 4   
E16 4RG,,1,,539212,182081,E,  E16 ,   E16 4   
E16 4RH,,1,,539461,181882,E,  E16 ,   E16 4   
E16 4RQ,,1,,539474,181921,E,  E16 ,   E16 4   
E16 4SA,,1,,539134,181909,E,  E16 ,   E16 4   
E16 4SB,,1,,539086,182572,E,  E16 ,   E16 4   
E16 4SD,,1,,539086,182572,E,  E16 ,   E16 4   
E16 4SH,,1,,539157,181747,E,  E16 ,   E16 4   
E16 4SP,,1,,539016,182080,E,  E16 ,   E16 4   
E16 4SR,,1,,539010,182168,E,  E16 ,   E16 4   
E16 4ST,,1,,539135,181675,E,  E16 ,   E16 4   
E16 4SU,,1,,539074,182473,E,  E16 ,   E16 4   
E16 4SZ,,1,,539135,181675,E,  E16 ,   E16 4   
E16 4TD,,1,,539086,182572,E,  E16 ,   E16 4   
E16 4TG,,1,,538868,182331,E,  E16 ,   E16 4   
